"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ukraine","UKR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187655664310.51","1084329621518.8","976980988966.299","838249688539.295","646290509870.265","567443067661.32","510698760895.188","495377798076.383","485965619902.323","484993688662","513608316294.266","558805848147.022","588644109011.223","644663072355.381","720703354358.266","742837814816.739","799081191364.895","864732459089.884","884132659139.896","750306202906.028","781008765492.42","823536885927.983","824791255865.669","825166033543.79","741998415578.487","669483005304.321","685824964588.112","702010243648.534","726498904612.503","749743265134.165","721606765377.531","746470597165.436","531796221835.605","561229725729.659","577582962153.5",
"Upper middle income","UMC","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12426953603086.7","12664043317902.5","13077418942471.7","13659414199626.8","14173885062541.5","14708969792066.1","15541828236366.4","16405340181226.2","16747247413960.4","17231709418784.9","18245281128644.9","18848575552202","19733502791730.3","20844402825523.5","22473732433071.4","24063254030585.1","26021590387287.6","28333329556855.6","29989596357205.9","30766551372521.1","33270486357929","35473856298360.5","37390693130906.2","39386589266974.7","41176696291279.6","42841911498146.2","44717023882271.4","46979239166463.6","49172351911752.6","51105727290717.1","50665444496540.8","54394021815146.4","56154887929723.1","58667945345523.3","61036787541248.5",
"Uruguay","URY","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43650530878.9193","45195239577.9276","48779939963.9495","50076289359.4513","53722515571.1646","52944828989.6656","55898069188.8563","60676059058.6604","63417943482.5852","62453390858.6894","61248083735.6038","58893627799.1627","54339968248.3204","54777559272.5259","57518716177.4314","61809688403.8897","64343006295.6701","68552011030.5314","73471402512.5413","76589157212.87","82565722898.2219","86827875346.9805","89900000756.0293","94069148018.5831","97115851334.2966","97475899862.9413","99123045893.2268","100848160024.36","101014335211.108","101952102944.884","94451153281.7393","99971136649.7861","104456068805.088","105231267359.7","108502123258.158",
"United States","USA","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11077900302950.5","11065901509876.9","11455697578170.6","11770934990578.1","12245188636415.1","12573902243559.2","13048286993645.1","13628561009976.9","14239547573780.2","14921397636737.7","15529830421976.7","15678223906088.6","15944823845553.3","16390578292122.2","17021250324169","17614194078848.6","18104668294919.9","18467460193070.7","18488436872909.2","18012082253939.3","18497542558774","18786919382639","19216973269103.9","19623956112895.6","20119229405509.8","20711851459007.1","21088693546127.4","21606973981864.9","22247945960330.3","22822794023500.1","22329130338514.2","23681171000000","24276130895651.5","24977117772096.1","25675525530499.7",
"Uzbekistan","UZB","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86251276066.5677","85826919783.867","76214304770.3775","74461375757.3132","70589384223.0953","69954079761.2322","71143299119.3152","74842750671.0751","78060988950.7268","81417611477.0085","84539976877.266","88060084771.0134","91559141841.5693","95434499149.462","102543415569.054","109670190329.81","117842175154.949","129005370659.429","140653473297.94","151977390655.745","163523368286.61","175828730509.933","188316869190.024","202057504405.115","215946610815.468","231535307548.888","245270331147.776","256050635796.198","270284991805.951","288610108824.482","293122074101.798","316673503929.41","335678164943.395","356797075898.787","379988885832.125",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","834942552.411752","844423952.97463","898280811.336218","936464310.220364","924780762.686118","996605250.052854","1009440648.69222","1044823066.3993","1087558366.52268","1117034577.4395","1135343130.54182","1155191551.33668","1216903351.96143","1298330451.98924","1351752839.57502","1385391984.07456","1482326839.71733","1531584095.12521","1537781509.39271","1516587902.96207","1448789327.05288","1440005655.63378","1456840937.20069","1492715414.69273","1511378154.38572","1553442244.67849","1617846898.85969","1641286760.33628","1693407650.5001","1704726869.5369","1631953369.20067","1666116701.3437","1717946809.56485","1809450922.35483","1882947831.4265",
"Venezuela, RB","VEN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891955133.95725","5868618225.98452","6061454781.33813","6272715211.40706","6492573449.67647","6752964212.31957","6835257519.3813","6384486718.0133","6422562725.75828","5895639908.90031","5022348247.39445","4706685860.60542","4623164295.22933","4603512162.19966","4677207661.06091","4642816428.259","4730022768.57815","4867587699.78582","4788979167.66715","4964620106.61981","4899522415.95903","","",
"Viet Nam","VNM","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161662915527.566","171299389618.391","186110016142.367","201134176471.976","218912388019.209","239797680998.61","262194826367.016","283569169231.976","299915387686.359","314232109294.403","335560036797.161","356340911874.838","378864583034.311","405002691161.065","435525356944.074","468395534555.077","501079963291.044","536804481752.599","567197123348.626","597813842917.616","636212889630.382","677014296785.697","714280851405.542","753948515703.971","802368922391.051","858431677101.791","915860832928.699","979423318291.117","1052537336148.14","1129996323741.92","1162375387665.02","1192059299524.62","1293831367795.1","1359364235987.88","1455759302312.16",
"Vanuatu","VUT","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459244127.424343","473699472.297558","485946563.481599","489520447.741711","533976081.221148","539336907.611316","551889086.476098","578969250.138082","585782875.007969","587758680.940389","622582260.499281","601429514.634556","570165291.350978","594615889.764668","618325560.953701","651129750.625783","706219868.976771","726529991.723259","767222877.140221","790525764.754933","800477434.341016","825610848.040175","833949911.313769","837814355.269824","859388412.693669","893471065.027904","924488312.56993","965282893.880472","993278320.58468","1025472334.89528","974275716.46994","959152084.296053","1008895904.24167","999162154.427546","1038801497.99019",
"World","WLD","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59450691733615.8","59956728777197.2","60735016156341.5","61659696904337.1","63301789215846.5","65257401799148.3","67671340755733.8","70345422856259.9","72111307656055.2","74721370757909.8","78305271853592.6","80197467787769.6","82411804406798.7","85448699903244","89851986544680.7","93977646358718.7","98867655498108.5","104017576103367","106935597383350","106213475328410","111633961073926","116041470512902","119666103827672","123564500345303","127814873601527","132067674900612","136355277726539","141550520008885","146737068432935","151089873342534","146874751012437","156452752228549","162057624855014","167632809575325","173162690958765",
"Samoa","WSM","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674634233.422747","659117562.490792","657799412.09491","684769128.855548","667361609.537791","711898941.85506","763005944.90531","767915315.939302","784770210.250763","801920848.18229","842763035.378242","905044311.377246","956197046.588285","1006040050.43157","1037099124.88657","1105954247.45651","1129534598.19742","1135023939.24107","1175386578.59487","1169019772.76365","1240618959.68539","1288371350.46403","1240287654.09051","1241618399.35247","1249812134.28738","1297934423.48583","1401559728.10942","1421269615.88729","1412604886.84281","1475492063.4581","1429627218.78567","1328426324.85394","1257936159.66939","1373775088.27203","1503216991.36824",
"Kosovo","XKX","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12783215864.1531","13426832137.1099","14090111060.1128","14980579340.1627","15237076214.2456","16050857846.4579","16588369741.9438","17569776062.0314","18548724460.525","19443822031.0101","20106201546.9493","21062613456.7557","19937811875.2436","22080260569.6251","23024964288.081","23961533955.5107","25018893738.65",
"Yemen, Rep.","YEM","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441053282325.766","436562279474.294","427232800173.025","432502964296.065","446343059166.392","460179694002.979","479967420832.534","492446573781.204","494908806651.792","506786617998.881","528071655958.271","542329590670.153","562397816028.991","578983352051.495","605353495673.497","637298314260.286","673011278357.64","709087873314.102","731715178544.19","720460746881.984","742360829101.668","765882949761.949","784235285032.714","803727202151.735","815090509939.588","825864883586.076","831353187729.737","840979816625.89","854072054569.475","856292091691.459","803468137157.738","843280245239.583","859399378136.802","865402155548.051","870420221900.274",
"Zambia","ZMB","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18882326322.7063","18875503499.2502","18548783223.817","19809594852.308","18100929747.3339","18625434758.0416","19783666077.2382","20538216584.6418","20458991205.7525","21410373117.0139","22244804500.7749","23427531453.9309","24483179366.7729","26183529803.8137","28024859074.7115","30052625499.5098","32427893191.6314","35136412295.8885","37867880381.0486","41359430886.098","45618717444.334","48159338865.8523","51818187350.1798","54438911322.4803","56993883582.1163","58658318773.7131","60860997487.8084","63006872740.5941","65548881175.7971","66493641150.1842","64641756629.1277","68672119764.9363","72250777479.1933","76129157926.5195","79207172680.6068",
"Zimbabwe","ZWE","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40683908250.8476","42934453516.4581","39063667773.368","39474406086.0937","43119945973.2143","43188086564.1503","47662673252.2129","48940316096.8323","50352347869.954","49940555778.4415","48412779415.3807","49109737241.3634","44741905605.7917","37137985313.5073","34981182695.546","32983378070.2784","31841660025.5973","30678380115.0596","25257833597.584","28610073120.7832","34239221638.0495","39099107904.3905","45615141963.9153","46522648617.1984","47628485323.9283","48476202606.4532","48842582863.5377","51154991589.4743","53717816451.0148","50316162716.8739","46382982069.2527","50310711158.7869","53399374351.456","56249176341.423","57390744456.0491",
